Learning Rate	Momentum	newstat	Train Loss	Train Acc.	iploss	
0.100000	0.900000	3.364306	18.762688	98.598825	52.183281	
0.100000	0.900000	3.365865	18.773724	98.602069	52.155979	
0.100000	0.900000	3.367422	18.815167	98.601689	52.074009	
0.100000	0.900000	3.368976	18.895739	98.597710	52.140827	
0.100000	0.900000	3.370527	18.900868	98.600934	52.310585	
0.100000	0.900000	3.372076	18.919027	98.602351	52.228546	
0.100000	0.900000	3.373621	18.987766	98.596610	52.396786	
0.100000	0.900000	3.375164	19.067339	98.594463	52.570522	
0.100000	0.900000	3.376703	19.098220	98.595886	52.629539	
0.100000	0.900000	3.378240	19.115117	98.599077	52.725975	
0.100000	0.900000	3.379774	19.145215	98.600482	52.872082	
0.100000	0.900000	3.381306	19.168606	98.601881	52.877495	
0.100000	0.900000	3.382834	19.220392	98.597983	52.982521	
0.100000	0.900000	3.384360	19.267032	98.599381	53.158012	
0.100000	0.900000	3.385883	19.324720	98.597261	53.013588	
0.100000	0.900000	3.387404	19.374891	98.595151	53.495346	
0.100000	0.900000	3.388921	19.493912	98.591303	53.964539	
0.100000	0.900000	3.390436	19.526023	98.590960	53.867664	
0.100000	0.900000	3.391949	19.626075	98.590618	54.055183	
0.100000	0.900000	3.393458	19.647261	98.590278	53.883194	
0.100000	0.900000	3.394965	19.698403	98.589939	54.433670	
0.100000	0.900000	3.396469	19.745476	98.591330	55.077843	
0.100000	0.900000	3.397971	19.760068	98.594440	55.539761	
0.100000	0.900000	3.399470	19.812680	98.594094	55.668228	
0.100000	0.900000	3.400966	19.828066	98.597184	55.627762	
0.100000	0.900000	3.402460	19.842451	98.600260	55.912384	
0.100000	0.900000	3.403951	19.892375	98.598195	56.139393	
0.100000	0.900000	3.405439	19.957966	98.599550	56.338875	
0.100000	0.900000	3.406925	19.988140	98.599197	56.251427	
0.100000	0.900000	3.408408	20.010161	98.602242	56.546364	
0.100000	0.900000	3.409889	20.023655	98.605274	56.641220	
0.100000	0.900000	3.411367	20.052033	98.606602	56.755508	
0.100000	0.900000	3.412842	20.063827	98.609611	57.241425	
0.100000	0.900000	3.414315	20.144543	98.609240	57.195393	
0.100000	0.900000	3.415785	20.186981	98.608871	57.309647	
0.100000	0.900000	3.417253	20.206168	98.611856	57.622925	
0.100000	0.900000	3.418719	20.289672	98.611483	58.151478	
0.100000	0.900000	3.420182	20.383252	98.607772	58.284004	
0.100000	0.900000	3.421642	20.412454	98.608333	58.466667	
0.100000	0.900000	1.000000	0.033298	98.437500	0.063565	
0.100000	0.900000	1.148698	0.042268	99.218750	-0.169427	
0.100000	0.900000	1.245731	0.056858	99.479167	0.233259	
0.100000	0.900000	1.319508	0.074879	99.414062	0.517263	
0.100000	0.900000	1.379730	0.098077	99.375000	0.756006	
0.100000	0.900000	1.430969	0.106753	99.479167	0.858940	
0.100000	0.900000	1.475773	0.120765	99.553571	1.253508	
0.100000	0.900000	1.515717	0.124409	99.609375	1.731147	
0.100000	0.900000	1.551846	0.140528	99.652778	1.815610	
0.100000	0.900000	1.584893	0.157886	99.609375	1.918437	
0.100000	0.900000	1.615394	0.193334	99.573864	2.103105	
0.100000	0.900000	1.643752	0.217625	99.544271	2.259308	
0.100000	0.900000	1.670278	0.238614	99.459135	2.482269	
0.100000	0.900000	1.695218	0.251325	99.441964	2.584650	
0.100000	0.900000	1.718772	0.267182	99.479167	2.678864	
0.100000	0.900000	1.741101	0.281757	99.511719	2.549397	
0.100000	0.900000	1.762340	0.292301	99.494485	2.712192	
0.100000	0.900000	1.782602	0.356390	99.435764	2.978836	
0.100000	0.900000	1.801983	0.380205	99.424342	3.090224	
0.100000	0.900000	1.820564	0.388950	99.453125	3.158771	
0.100000	0.900000	1.838416	0.395186	99.479167	3.562875	
0.100000	0.900000	1.855601	0.438590	99.467330	3.497210	
0.100000	0.900000	1.872171	0.450885	99.456522	3.160854	
0.100000	0.900000	1.888175	0.458055	99.479167	3.279736	
0.100000	0.900000	1.903654	0.502691	99.437500	3.637674	
0.100000	0.900000	1.918645	0.506044	99.459135	3.776734	
0.100000	0.900000	1.933182	0.525620	99.450231	4.002460	
0.100000	0.900000	1.947294	0.540032	99.469866	4.078702	
0.100000	0.900000	1.961009	0.567160	99.434267	4.032708	
0.100000	0.900000	1.974350	0.573921	99.453125	4.399784	
0.100000	0.900000	1.987341	0.579065	99.470766	4.594053	
0.100000	0.900000	2.000000	0.586487	99.487305	4.637537	
0.100000	0.900000	2.012347	0.602934	99.479167	4.710098	
0.100000	0.900000	2.024397	0.618298	99.494485	4.870050	
0.100000	0.900000	2.036168	0.676656	99.464286	4.880285	
0.100000	0.900000	2.047673	0.684954	99.479167	5.305546	
0.100000	0.900000	2.058924	0.731883	99.472128	5.264512	
0.100000	0.900000	2.069935	0.736477	99.486020	5.104493	
0.100000	0.900000	2.080717	0.782966	99.479167	4.994705	
0.100000	0.900000	2.091279	0.797845	99.472656	4.843088	
0.100000	0.900000	2.101632	0.813462	99.466463	4.961313	
0.100000	0.900000	2.111786	0.824695	99.479167	5.075511	
0.100000	0.900000	2.121747	0.860267	99.454942	5.003250	
0.100000	0.900000	2.131526	0.867967	99.467330	4.927088	
0.100000	0.900000	2.141127	0.889691	99.444444	5.001988	
0.100000	0.900000	2.150560	0.925983	99.422554	4.831443	
0.100000	0.900000	2.159830	0.926719	99.434840	4.808748	
0.100000	0.900000	2.168944	0.953387	99.430339	4.738907	
0.100000	0.900000	2.177906	0.965505	99.441964	5.134640	
0.100000	0.900000	2.186724	0.970682	99.453125	5.326701	
0.100000	0.900000	2.195402	0.974607	99.463848	5.645357	
0.100000	0.900000	2.203945	0.977492	99.474159	5.827031	
0.100000	0.900000	2.212357	0.985214	99.484080	6.065074	
0.100000	0.900000	2.220643	0.995336	99.493634	6.382923	
0.100000	0.900000	2.228807	1.011476	99.488636	6.660665	
0.100000	0.900000	2.236854	1.030022	99.483817	6.747483	
0.100000	0.900000	2.244786	1.035180	99.492873	6.788972	
0.100000	0.900000	2.252608	1.084539	99.474677	7.051704	
0.100000	0.900000	2.260322	1.095938	99.483581	7.028713	
0.100000	0.900000	2.267933	1.144013	99.479167	6.449650	
0.100000	0.900000	2.275443	1.148728	99.487705	6.365595	
0.100000	0.900000	2.282855	1.174537	99.483367	6.435489	
0.100000	0.900000	2.290172	1.190669	99.479167	6.396777	
0.100000	0.900000	2.297397	1.200252	99.487305	6.395065	
0.100000	0.900000	2.304532	1.225546	99.471154	6.442459	
0.100000	0.900000	2.311579	1.245982	99.479167	6.415000	
0.100000	0.900000	2.318542	1.271248	99.475280	6.302444	
0.100000	0.900000	2.325422	1.303921	99.471507	6.902187	
0.100000	0.900000	2.332222	1.371157	99.456522	6.759874	
0.100000	0.900000	2.338943	1.375133	99.464286	6.935298	
0.100000	0.900000	2.345588	1.436569	99.438820	7.229376	
0.100000	0.900000	2.352158	1.456253	99.435764	7.379761	
0.100000	0.900000	2.358656	1.460639	99.443493	7.397016	
0.100000	0.900000	2.365083	1.468701	99.451014	7.809031	
0.100000	0.900000	2.371441	1.502955	99.416667	8.061651	
0.100000	0.900000	2.377731	1.504798	99.424342	8.111466	
0.100000	0.900000	2.383956	1.509934	99.431818	8.313718	
0.100000	0.900000	2.390116	1.516788	99.439103	8.210895	
0.100000	0.900000	2.396213	1.543964	99.436313	8.450253	
0.100000	0.900000	2.402249	1.564373	99.443359	8.666470	
0.100000	0.900000	2.408225	1.596271	99.440586	8.660233	
0.100000	0.900000	2.414142	1.759312	99.418826	9.183208	
0.100000	0.900000	2.420001	1.794703	99.407003	9.581534	
0.100000	0.900000	2.425805	1.808709	99.414062	9.796046	
0.100000	0.900000	2.431553	1.814154	99.420956	9.667561	
0.100000	0.900000	2.437248	1.932117	99.391352	9.550039	
0.100000	0.900000	2.442890	1.942126	99.398348	9.850079	
0.100000	0.900000	2.448480	2.013155	99.378551	10.091520	
0.100000	0.900000	2.454019	2.027352	99.376756	10.151610	
0.100000	0.900000	2.459509	2.064954	99.366319	10.147313	
0.100000	0.900000	2.464951	2.079162	99.373283	10.161824	
0.100000	0.900000	2.470345	2.118483	99.363111	10.047323	
0.100000	0.900000	2.475692	2.126592	99.369960	10.034939	
0.100000	0.900000	2.480993	2.148206	99.368351	9.796054	
0.100000	0.900000	2.486250	2.235039	99.358553	9.876876	
0.100000	0.900000	2.491462	2.290392	99.348958	10.006517	
0.100000	0.900000	2.496631	2.303151	99.355670	9.986200	
0.100000	0.900000	2.501758	2.318601	99.354273	10.578678	
0.100000	0.900000	2.506842	2.365936	99.345013	10.663436	
0.100000	0.900000	2.511886	2.402684	99.343750	11.391365	
0.100000	0.900000	2.516890	2.417966	99.350248	11.431317	
0.100000	0.900000	2.521855	2.472054	99.333640	11.493298	
0.100000	0.900000	2.526780	2.475044	99.340109	11.446653	
0.100000	0.900000	2.531668	2.478534	99.346454	11.845060	
0.100000	0.900000	2.536517	2.486696	99.352679	11.686772	
0.100000	0.900000	2.541331	2.534505	99.351415	12.238916	
0.100000	0.900000	2.546108	2.560129	99.350175	12.257351	
0.100000	0.900000	2.550849	2.640579	99.334491	12.042744	
0.100000	0.900000	2.555555	2.666126	99.326261	12.222939	
0.100000	0.900000	2.560227	2.744133	99.311080	12.323353	
0.100000	0.900000	2.564865	2.772077	99.310248	12.269412	
0.100000	0.900000	2.569470	2.775892	99.316406	12.427279	
0.100000	0.900000	2.574042	2.805148	99.308628	12.383386	
0.100000	0.900000	2.578582	2.815077	99.314693	12.648741	
0.100000	0.900000	2.583090	2.851305	99.307065	12.765799	
0.100000	0.900000	2.587567	2.883684	99.306304	12.766318	
0.100000	0.900000	2.592013	2.911228	99.305556	12.569432	
0.100000	0.900000	2.596429	2.921054	99.311441	12.847788	
0.100000	0.900000	2.600815	2.926939	99.317227	13.034819	
0.100000	0.900000	2.605171	2.935217	99.322917	13.197043	
0.100000	0.900000	2.609499	2.952907	99.328512	13.207316	
0.100000	0.900000	2.613798	3.000977	99.321209	12.839496	
0.100000	0.900000	2.618069	3.022285	99.320376	12.909704	
0.100000	0.900000	2.622312	3.085490	99.313256	13.359623	
0.100000	0.900000	2.626528	3.108007	99.312500	13.578083	
0.100000	0.900000	2.630717	3.173442	99.299355	13.658357	
0.100000	0.900000	2.634879	3.191520	99.304872	13.694065	
0.100000	0.900000	2.639016	3.211986	99.310303	13.613045	
0.100000	0.900000	2.643126	3.235632	99.309593	13.717470	
0.100000	0.900000	2.647212	3.239816	99.314904	13.560117	
0.100000	0.900000	2.651272	3.275868	99.308206	13.818476	
0.100000	0.900000	2.655307	3.292119	99.307528	13.516791	
0.100000	0.900000	2.659318	3.299557	99.312735	13.667587	
0.100000	0.900000	2.663305	3.313977	99.312034	13.750858	
0.100000	0.900000	2.667269	3.364828	99.305556	14.127686	
0.100000	0.900000	2.671208	3.376576	99.310662	14.278633	
0.100000	0.900000	2.675125	3.381863	99.315693	14.710484	
0.100000	0.900000	2.679019	3.415324	99.309330	14.498034	
0.100000	0.900000	2.682891	3.445590	99.303058	14.530697	
0.100000	0.900000	2.686740	3.450194	99.308036	14.657259	
0.100000	0.900000	2.690567	3.454897	99.312943	14.735153	
0.100000	0.900000	2.694373	3.469312	99.317782	15.334539	
0.100000	0.900000	2.698157	3.485445	99.317089	15.433346	
0.100000	0.900000	2.701920	3.488908	99.321832	15.334964	
0.100000	0.900000	2.705662	3.519186	99.315733	15.386512	
0.100000	0.900000	2.709384	3.553815	99.304366	15.480303	
0.100000	0.900000	2.713085	3.563495	99.309099	15.524982	
0.100000	0.900000	2.716767	3.602186	99.308488	15.504512	
0.100000	0.900000	2.720428	3.635041	99.302643	15.330940	
0.100000	0.900000	2.724070	3.661619	99.302083	15.512226	
0.100000	0.900000	2.727692	3.686915	99.296358	15.552548	
0.100000	0.900000	2.731296	3.733627	99.290707	15.494046	
0.100000	0.900000	2.734880	3.750207	99.295343	15.566582	
0.100000	0.900000	2.738446	3.762918	99.299919	15.544554	
0.100000	0.900000	2.741993	3.782569	99.299395	15.518191	
0.100000	0.900000	2.745522	3.805427	99.298878	15.105921	
0.100000	0.900000	2.749033	3.811190	99.303344	15.047786	
0.100000	0.900000	2.752526	3.840121	99.302809	15.281000	
0.100000	0.900000	2.756001	3.854954	99.302280	15.532495	
0.100000	0.900000	2.759459	3.947301	99.296875	15.775282	
0.100000	0.900000	2.762900	3.956083	99.301242	15.908713	
0.100000	0.900000	2.766324	3.967731	99.300733	15.700184	
0.100000	0.900000	2.769731	4.115850	99.290644	15.443199	
0.100000	0.900000	2.773121	4.123135	99.294970	15.522425	
0.100000	0.900000	2.776494	4.176529	99.289773	15.506124	
0.100000	0.900000	2.779852	4.248796	99.279932	15.889612	
0.100000	0.900000	2.783193	4.256853	99.279566	15.976595	
0.100000	0.900000	2.786518	4.257937	99.283854	16.110334	
0.100000	0.900000	2.789827	4.266124	99.288092	16.043888	
0.100000	0.900000	2.793121	4.294583	99.283088	16.245064	
0.100000	0.900000	2.796400	4.296858	99.287281	16.255024	
0.100000	0.900000	2.799663	4.317943	99.282340	16.387161	
0.100000	0.900000	2.802910	4.399102	99.268425	16.453222	
0.100000	0.900000	2.806143	4.438779	99.259159	16.909775	
0.100000	0.900000	2.809361	4.465280	99.254464	17.292065	
0.100000	0.900000	2.812565	4.514120	99.245384	17.324495	
0.100000	0.900000	2.815754	4.545052	99.240819	17.273010	
0.100000	0.900000	2.818928	4.640105	99.236306	17.391205	
0.100000	0.900000	2.822088	4.676022	99.231844	17.481892	
0.100000	0.900000	2.825235	4.742194	99.227431	17.296915	
0.100000	0.900000	2.828367	4.750117	99.231699	17.452135	
0.100000	0.900000	2.831485	4.818953	99.231628	17.571573	
0.100000	0.900000	2.834590	4.845395	99.231557	17.588217	
0.100000	0.900000	2.837681	4.879221	99.227242	17.736946	
0.100000	0.900000	2.840759	4.889310	99.231419	17.998243	
0.100000	0.900000	2.843823	4.930785	99.227151	18.383572	
0.100000	0.900000	2.846874	4.938167	99.231283	18.536110	
0.100000	0.900000	2.849913	4.958940	99.231217	18.767395	
0.100000	0.900000	2.852938	5.048589	99.222884	18.727730	
0.100000	0.900000	2.855951	5.066041	99.218750	18.693588	
0.100000	0.900000	2.858951	5.096035	99.214660	19.154995	
0.100000	0.900000	2.861938	5.146966	99.214681	19.100090	
0.100000	0.900000	2.864913	5.151133	99.218750	18.865055	
0.100000	0.900000	2.867876	5.182817	99.214723	18.693794	
0.100000	0.900000	2.870826	5.198409	99.214744	18.770973	
0.100000	0.900000	2.873765	5.251287	99.210778	18.804527	
0.100000	0.900000	2.876691	5.299395	99.206853	19.092873	
0.100000	0.900000	2.879606	5.305500	99.210859	19.448444	
0.100000	0.900000	2.882509	5.337940	99.206972	19.598167	
0.100000	0.900000	2.885400	5.398249	99.203125	19.928902	
0.100000	0.900000	2.888279	5.433793	99.199316	19.982712	
0.100000	0.900000	2.891148	5.441065	99.203280	19.920002	
0.100000	0.900000	2.894005	5.450827	99.207204	19.965813	
0.100000	0.900000	2.896850	5.468399	99.207261	19.933228	
0.100000	0.900000	2.899685	5.476933	99.211128	19.996357	
0.100000	0.900000	2.902508	5.491075	99.211165	20.046621	
0.100000	0.900000	2.905321	5.495674	99.214976	20.057829	
0.100000	0.900000	2.908122	5.502023	99.218750	20.429529	
0.100000	0.900000	2.910913	5.515023	99.222488	20.118790	
0.100000	0.900000	2.913693	5.570394	99.215030	19.804585	
0.100000	0.900000	2.916463	5.604680	99.215047	20.122900	
0.100000	0.900000	2.919222	5.612521	99.218750	20.338047	
0.100000	0.900000	2.921971	5.614859	99.222418	20.451180	
0.100000	0.900000	2.924710	5.672273	99.222401	20.235905	
0.100000	0.900000	2.927438	5.678931	99.226017	19.752609	
0.100000	0.900000	2.930156	5.749902	99.222367	19.584682	
0.100000	0.900000	2.932864	5.825581	99.211550	19.908890	
0.100000	0.900000	2.935562	5.831816	99.215166	19.655376	
0.100000	0.900000	2.938251	5.852731	99.215183	19.985352	
0.100000	0.900000	2.940929	5.864652	99.215199	20.115969	
0.100000	0.900000	2.943598	5.912545	99.204610	20.250910	
0.100000	0.900000	2.946257	5.946660	99.201154	20.647861	
0.100000	0.900000	2.948906	5.980566	99.197730	21.069733	
0.100000	0.900000	2.951546	6.068562	99.197824	20.707850	
0.100000	0.900000	2.954177	6.117218	99.194444	21.149147	
0.100000	0.900000	2.956798	6.122042	99.198009	21.530355	
0.100000	0.900000	2.959410	6.156058	99.198100	21.624393	
0.100000	0.900000	2.962013	6.163616	99.201617	21.555351	
0.100000	0.900000	2.964607	6.198359	99.194869	21.651558	
0.100000	0.900000	2.967191	6.210076	99.198370	21.921436	
0.100000	0.900000	2.969767	6.222592	99.198458	21.899815	
0.100000	0.900000	2.972334	6.275541	99.195178	21.879555	
0.100000	0.900000	2.974892	6.291559	99.195279	21.840973	
0.100000	0.900000	2.977441	6.353300	99.188702	21.982824	
0.100000	0.900000	2.979982	6.442797	99.182181	21.945515	
0.100000	0.900000	2.982513	6.470538	99.182336	22.317070	
0.100000	0.900000	2.985037	6.479624	99.185786	22.535233	
0.100000	0.900000	2.987551	6.498620	99.185924	22.757214	
0.100000	0.900000	2.990058	6.564707	99.182793	23.058411	
0.100000	0.900000	2.992556	6.608831	99.176432	23.234100	
0.100000	0.900000	2.995045	6.626471	99.176608	23.255926	
0.100000	0.900000	2.997527	6.647482	99.176782	23.301022	
0.100000	0.900000	3.000000	6.656654	99.180170	23.207829	
0.100000	0.900000	3.002465	6.674614	99.180328	23.294903	
0.100000	0.900000	3.004922	6.686240	99.183673	23.417017	
0.100000	0.900000	3.007371	6.722583	99.183816	23.299162	
0.100000	0.900000	3.009812	6.742262	99.183957	23.481274	
0.100000	0.900000	3.012245	6.770081	99.180948	23.759739	
0.100000	0.900000	3.014671	6.825611	99.177962	24.167248	
0.100000	0.900000	3.017088	7.014222	99.168750	24.470459	
0.100000	0.900000	3.019498	7.047783	99.168949	24.679348	
0.100000	0.900000	3.021900	7.144582	99.162946	24.727936	
0.100000	0.900000	3.024295	7.283210	99.150815	25.285797	
0.100000	0.900000	3.026682	7.305580	99.154158	25.752266	
0.100000	0.900000	3.029061	7.321979	99.154412	25.965416	
0.100000	0.900000	3.031433	7.341600	99.154663	26.170519	
0.100000	0.900000	3.033798	7.367426	99.157952	26.434351	
0.100000	0.900000	3.036155	7.394809	99.158188	26.330097	
0.100000	0.900000	3.038505	7.517241	99.146356	26.631956	
0.100000	0.900000	3.040848	7.535904	99.146635	27.113804	
0.100000	0.900000	3.043183	7.571937	99.143918	27.288855	
0.100000	0.900000	3.045512	7.630464	99.141221	27.120785	
0.100000	0.900000	3.047833	7.658330	99.141516	27.250713	
0.100000	0.900000	3.050147	7.661459	99.144768	27.263180	
0.100000	0.900000	3.052454	7.701121	99.142099	27.295486	
0.100000	0.900000	3.054755	7.718448	99.142387	27.224567	
0.100000	0.900000	3.057048	7.776066	99.139747	27.673431	
0.100000	0.900000	3.059334	7.794424	99.142957	27.854424	
0.100000	0.900000	3.061614	7.804539	99.146143	28.042511	
0.100000	0.900000	3.063887	7.812286	99.149306	27.953087	
0.100000	0.900000	3.066153	7.832434	99.149562	28.009171	
0.100000	0.900000	3.068413	7.881152	99.146944	28.494530	
0.100000	0.900000	3.070666	7.926119	99.141484	28.493210	
0.100000	0.900000	3.072912	7.959566	99.141766	28.657726	
0.100000	0.900000	3.075152	7.987106	99.139205	28.721960	
0.100000	0.900000	3.077385	8.025661	99.139493	28.748758	
0.100000	0.900000	3.079612	8.042768	99.139779	28.774984	
0.100000	0.900000	3.081832	8.056780	99.140063	28.929117	
0.100000	0.900000	3.084046	8.102400	99.137545	29.065075	
0.100000	0.900000	3.086254	8.149604	99.137835	29.232243	
0.100000	0.900000	3.088455	8.167467	99.138123	29.328682	
0.100000	0.900000	3.090650	8.184703	99.138409	29.138721	
0.100000	0.900000	3.092839	8.202769	99.138693	29.169327	
0.100000	0.900000	3.095021	8.248521	99.138974	28.977943	
0.100000	0.900000	3.097198	8.297048	99.133772	28.917427	
0.100000	0.900000	3.099368	8.338938	99.131337	29.030346	
0.100000	0.900000	3.101533	8.377416	99.128920	29.053555	
0.100000	0.900000	3.103691	8.442594	99.123806	29.588104	
0.100000	0.900000	3.105844	8.467049	99.121432	29.557655	
0.100000	0.900000	3.107990	8.528513	99.113685	29.615208	
0.100000	0.900000	3.110130	8.531768	99.116731	29.485037	
0.100000	0.900000	3.112265	8.569303	99.117080	29.622379	
0.100000	0.900000	3.114394	8.573351	99.120094	29.850018	
0.100000	0.900000	3.116517	8.581033	99.123087	29.994629	
0.100000	0.900000	3.118634	8.620698	99.120763	30.080185	
0.100000	0.900000	3.120745	8.666866	99.121094	30.256416	
0.100000	0.900000	3.122851	8.680952	99.118792	30.663956	
0.100000	0.900000	3.124951	8.687075	99.121749	30.609495	
0.100000	0.900000	3.127046	8.717508	99.119461	30.688881	
0.100000	0.900000	3.129135	8.722303	99.122396	30.567160	
0.100000	0.900000	3.131218	8.739985	99.122716	30.873646	
0.100000	0.900000	3.133296	8.745566	99.125621	30.816319	
0.100000	0.900000	3.135368	8.774322	99.125928	30.699291	
0.100000	0.900000	3.137435	8.795779	99.123664	30.939785	
0.100000	0.900000	3.139496	8.849219	99.118852	31.150078	
0.100000	0.900000	3.141552	8.892965	99.119179	31.218784	
0.100000	0.900000	3.143603	8.903725	99.122048	31.083267	
0.100000	0.900000	3.145648	8.912071	99.124899	31.045734	
0.100000	0.900000	3.147688	8.934189	99.125202	31.116379	
0.100000	0.900000	3.149723	8.952885	99.128024	31.297813	
0.100000	0.900000	3.151752	8.981948	99.125804	31.485195	
0.100000	0.900000	3.153777	9.013709	99.126102	31.631130	
0.100000	0.900000	3.155796	9.038849	99.126398	31.785175	
0.100000	0.900000	3.157810	9.049633	99.126692	32.062878	
0.100000	0.900000	3.159818	9.122595	99.126984	31.920113	
0.100000	0.900000	3.161822	9.180700	99.122330	31.784367	
0.100000	0.900000	3.163821	9.195643	99.125099	31.851109	
0.100000	0.900000	3.165814	9.220427	99.122936	32.078850	
0.100000	0.900000	3.167803	9.238111	99.123237	31.839092	
0.100000	0.900000	3.169786	9.260013	99.121094	31.582386	
0.100000	0.900000	3.171765	9.370017	99.118964	31.726238	
0.100000	0.900000	3.173739	9.398597	99.119274	31.775272	
0.100000	0.900000	3.175708	9.410064	99.119582	31.982952	
0.100000	0.900000	3.177672	9.415728	99.122299	31.987486	
0.100000	0.900000	3.179631	9.431167	99.122596	31.832005	
0.100000	0.900000	3.181585	9.473496	99.120495	31.901247	
0.100000	0.900000	3.183534	9.499877	99.120795	32.251991	
0.100000	0.900000	3.185479	9.564640	99.111566	32.174240	
0.100000	0.900000	3.187419	9.683945	99.107143	32.515133	
0.100000	0.900000	3.189354	9.694385	99.109848	32.296120	
0.100000	0.900000	3.191285	9.696457	99.112538	32.222054	
0.100000	0.900000	3.193211	9.710824	99.115211	32.439499	
0.100000	0.900000	3.195132	9.712040	99.117868	32.530151	
0.100000	0.900000	3.197049	9.804695	99.115831	32.593964	
0.100000	0.900000	3.198961	9.851440	99.113806	32.782150	
0.100000	0.900000	3.200869	9.884373	99.114118	32.698669	
0.100000	0.900000	3.202772	9.909098	99.112111	32.654327	
0.100000	0.900000	3.204670	9.940403	99.110115	32.950165	
0.100000	0.900000	3.206564	9.973268	99.108131	32.776611	
0.100000	0.900000	3.208454	9.982251	99.110754	32.687935	
0.100000	0.900000	3.210339	10.006464	99.111070	32.947189	
0.100000	0.900000	3.212220	10.021606	99.111385	33.249039	
0.100000	0.900000	3.214096	10.101415	99.107143	33.421082	
0.100000	0.900000	3.215968	10.140179	99.105196	33.822975	
0.100000	0.900000	3.217835	10.159872	99.105525	34.074154	
0.100000	0.900000	3.219699	10.215120	99.105853	34.005222	
0.100000	0.900000	3.221558	10.273427	99.103927	33.986679	
0.100000	0.900000	3.223412	10.277603	99.106501	34.396564	
0.100000	0.900000	3.225263	10.320833	99.106823	34.387337	
0.100000	0.900000	3.227109	10.334522	99.109375	34.731140	
0.100000	0.900000	3.228951	10.381780	99.107461	34.945847	
0.100000	0.900000	3.230789	10.428040	99.105558	34.876587	
0.100000	0.900000	3.232622	10.449183	99.105878	34.874718	
0.100000	0.900000	3.234452	10.454589	99.108404	35.120937	
0.100000	0.900000	3.236277	10.538746	99.104313	35.133831	
0.100000	0.900000	3.238098	10.569192	99.102440	35.210876	
0.100000	0.900000	3.239915	10.588752	99.102766	35.092308	
0.100000	0.900000	3.241728	10.620092	99.103090	35.148514	
0.100000	0.900000	3.243537	10.641277	99.103412	35.264618	
0.100000	0.900000	3.245342	10.648303	99.105903	35.092014	
0.100000	0.900000	3.247143	10.676131	99.106215	35.076756	
0.100000	0.900000	3.248940	10.681436	99.108684	35.154007	
0.100000	0.900000	3.250733	10.695351	99.108988	35.233006	
0.100000	0.900000	3.252522	10.705171	99.111435	35.222591	
0.100000	0.900000	3.254307	10.751079	99.109589	35.261444	
0.100000	0.900000	3.256089	10.793679	99.105618	35.690559	
0.100000	0.900000	3.257866	10.821311	99.105926	35.623196	
0.100000	0.900000	3.259639	10.849712	99.106233	35.536530	
0.100000	0.900000	3.261409	10.891750	99.104421	35.430672	
0.100000	0.900000	3.263175	10.933482	99.102618	35.397194	
0.100000	0.900000	3.264937	10.949481	99.102931	35.510204	
0.100000	0.900000	3.266695	10.957312	99.105343	35.661659	
0.100000	0.900000	3.268449	11.013164	99.103552	35.656712	
0.100000	0.900000	3.270200	11.023953	99.103860	35.647762	
0.100000	0.900000	3.271947	11.036875	99.104167	35.800064	
0.100000	0.900000	3.273690	11.054044	99.102394	35.901920	
0.100000	0.900000	3.275430	11.110589	99.100630	35.894463	
0.100000	0.900000	3.277165	11.131982	99.100942	35.761005	
0.100000	0.900000	3.278898	11.136938	99.103315	35.738266	
0.100000	0.900000	3.280626	11.185599	99.101562	35.610046	
0.100000	0.900000	3.282351	11.202989	99.101870	35.688828	
0.100000	0.900000	3.284072	11.248147	99.102176	35.640327	
0.100000	0.900000	3.285790	11.267330	99.102480	35.893650	
0.100000	0.900000	3.287504	11.286276	99.104818	35.936970	
0.100000	0.900000	3.289214	11.347250	99.103084	36.116138	
0.100000	0.900000	3.290921	11.394059	99.101360	36.011482	
0.100000	0.900000	3.292624	11.408367	99.101663	36.088409	
0.100000	0.900000	3.294324	11.432198	99.103979	36.308540	
0.100000	0.900000	3.296021	11.460979	99.104274	36.626183	
0.100000	0.900000	3.297713	11.473287	99.104567	36.750351	
0.100000	0.900000	3.299403	11.484693	99.106857	36.517391	
0.100000	0.900000	3.301089	11.492862	99.107143	36.444870	
0.100000	0.900000	3.302771	11.505432	99.107427	36.325874	
0.100000	0.900000	3.304450	11.514770	99.109692	36.556114	
0.100000	0.900000	3.306126	11.520598	99.111946	36.722969	
0.100000	0.900000	3.307798	11.584061	99.110243	36.857574	
0.100000	0.900000	3.309467	11.590016	99.112484	36.607552	
0.100000	0.900000	3.311133	11.597288	99.114714	36.667877	
0.100000	0.900000	3.312795	11.611586	99.116933	37.053295	
0.100000	0.900000	3.314454	11.652660	99.115234	37.340393	
0.100000	0.900000	3.316110	11.679729	99.115493	37.320370	
0.100000	0.900000	3.317762	11.698842	99.115749	37.360760	
0.100000	0.900000	3.319411	11.743996	99.116005	37.368801	
0.100000	0.900000	3.321057	11.780807	99.114325	37.101353	
0.100000	0.900000	3.322699	11.823421	99.112654	36.874386	
0.100000	0.900000	3.324338	11.874817	99.109067	36.902634	
0.100000	0.900000	3.325974	11.942661	99.107417	36.715157	
0.100000	0.900000	3.327607	11.957873	99.109605	36.791069	
0.100000	0.900000	3.329237	11.983894	99.107961	36.810196	
0.100000	0.900000	3.330863	11.997530	99.110137	36.730942	
0.100000	0.900000	3.332486	12.094965	99.106600	36.777504	
